id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_numeric,price_30_days,price_category
14681611,Lovely apartment in a fantastic location !,85710662,Pablo,Palermo,-34.58191,-58.40735,Entire home/apt,"$1,659.00",1,138,2020-02-24,3.13,1,180,1659.0,49770.0,low
14682530,Cozy and Silent Apartment in Belgrano,29215237,Cecilia,Belgrano,-34.55913,-58.46216,Entire home/apt,"$2,124.00",2,13,2019-11-05,0.3,1,265,2124.0,63720.0,medium
14682589,"El mejor Departamento, Corazón de Buenos Aires 4p",87488704,Alejandro,San Nicolás,-34.60337,-58.37864,Entire home/apt,$929.00,1,59,2019-11-17,1.34,3,88,929.0,27870.0,low
14685300,Apt 6pax 3R 4B 3TV AC salon wifi BBQ terrace,91297339,Silvia,Palermo,-34.58055,-58.44128,Entire home/apt,"$8,629.00",2,21,2020-01-03,2.24,1,364,8629.0,258870.0,high
14686596,Nice and cozy apart in Recoleta Buenos Aires,42724568,Josemaria,Recoleta,-34.58464,-58.40291,Entire home/apt,"$2,522.00",3,12,2020-03-31,0.47,1,364,2522.0,75660.0,medium
14689222,Super Bright Apartment  - Excellent location,13282537,Diego,Recoleta,-34.59438,-58.39379,Entire home/apt,"$4,647.00",5,2,2019-04-21,0.11,1,365,4647.0,139410.0,high
14690341,Sunny Suite III,63255906,Ivanna Y Germán,Palermo,-34.59573,-58.42108,Entire home/apt,"$1,925.00",2,25,2020-03-25,0.56,10,346,1925.0,57750.0,medium
14693249,Moderno Departamento en Belgrano R,43535317,Gabriela,Belgrano,-34.56292,-58.46621,Entire home/apt,"$63,857.00",4,6,2017-07-03,0.15,1,0,63857.0,1915710.0,high
14694378,design house + rooftop terrace w/pool 2BR 2 BTH,18215406,Agustina,San Telmo,-34.61927,-58.37096,Entire home/apt,"$4,447.00",2,17,2020-01-03,0.46,1,83,4447.0,133410.0,high
14694416,"Cozy, Colorful, Modern, Silent in BA, Recoleta",24021214,Gabriela,Recoleta,-34.58561,-58.40392,Entire home/apt,"$9,957.00",7,0,,0.0,1,173,9957.0,298710.0,high
14703168,"Kunsten, Tango, en inspiratie",41077765,Yiyi,Palermo,-34.59697,-58.41875,Private room,"$1,261.00",1,1,2019-12-31,0.25,3,87,1261.0,37830.0,low
14704685,Moderno Apartamento en Palermo,55553719,For Rent Argentina,Palermo,-34.5817,-58.42357,Entire home/apt,"$3,253.00",3,1,2019-04-08,0.08,90,361,3253.0,97590.0,high
14709228,"Subways, Fast WIFI, Netflix, Nearby everything",50298028,Juan Ignacio,Recoleta,-34.59474,-58.4058,Entire home/apt,"$2,522.00",2,76,2019-12-02,1.71,1,69,2522.0,75660.0,medium
14710597,Hermoso departamento en Recoleta,10333078,Ignacio,Recoleta,-34.59085,-58.38877,Entire home/apt,"$1,527.00",2,34,2017-10-29,0.88,1,0,1527.0,45810.0,low
14711109,Lounge by the Rooftop Pool at this Modern Studio,4130739,Maria Alejandra,San Telmo,-34.62588,-58.37155,Entire home/apt,"$5,974.00",2,84,2020-03-20,1.93,4,365,5974.0,179220.0,high
14711871,1 dormitorio en Recoleta para 3 personas.,55553719,For Rent Argentina,Recoleta,-34.59201,-58.39139,Entire home/apt,"$5,244.00",3,3,2018-01-17,0.07,90,364,5244.0,157320.0,high
14712018,Romantic Rockstar Home,91529613,Para,Retiro,-34.59786,-58.37572,Private room,"$4,647.00",3,0,,0.0,1,363,4647.0,139410.0,high
14713143,"Apart nuevo,Amenities.Esq. subte B",45305427,Marcelo,Chacarita,-34.58973,-58.44794,Entire home/apt,"$2,522.00",2,45,2020-02-27,1.1,3,363,2522.0,75660.0,medium
14717801,Private room & bathroom in luxury apartment in BA,23356230,Alejandra,Núñez,-34.53729,-58.46605,Private room,"$3,319.00",7,0,,0.0,2,364,3319.0,99570.0,high
14724000,Large room with  private bathroom and balcony,22640478,Graciela,Balvanera,-34.60639,-58.39332,Private room,"$1,991.00",2,3,2019-12-11,0.08,1,179,1991.0,59730.0,medium
14724005,Bright apartment in Montserrat,71364513,Celina,Monserrat,-34.61705,-58.3883,Entire home/apt,"$1,792.00",2,22,2020-04-07,0.52,2,313,1792.0,53760.0,medium
14725015,Apartamento en Buenos Aires para 2 personas.,55553719,For Rent Argentina,Balvanera,-34.59806,-58.40628,Entire home/apt,"$2,589.00",3,0,,0.0,90,359,2589.0,77670.0,medium
14726712,Bright Private Room. Safe favorite place in B.A.,74523094,Claudia,Parque Chas,-34.58085,-58.47621,Private room,"$1,062.00",3,8,2018-05-07,0.19,4,84,1062.0,31860.0,low
14730097,Casa de Epoca Colonial (relax),14434399,Javier Bernardo,Monserrat,-34.6162,-58.3749,Entire home/apt,"$2,124.00",3,0,,0.0,5,178,2124.0,63720.0,medium
14732144,Comfortable Private Room-Business Travel- Friendly,49364138,Graciela,Villa Ortúzar,-34.57865,-58.46158,Private room,$730.00,3,14,2019-06-30,0.32,2,365,730.0,21900.0,low
14732691,Cómoda habitación cama matrimonial y baño en suite,80521440,Cristina,Recoleta,-34.588,-58.39602,Private room,$531.00,4,5,2017-02-05,0.12,2,1,531.0,15930.0,low
14746685,Confortable Departamento en Puerto Madero,4067190,Eugenia,Puerto Madero,-34.61117,-58.36198,Entire home/apt,"$5,908.00",4,33,2020-03-08,1.31,1,354,5908.0,177240.0,high
14746777,"El mejor Departamento, Corazón de Buenos Aires 3p",87488704,Alejandro,San Nicolás,-34.60323,-58.37758,Entire home/apt,$730.00,1,21,2019-12-01,0.48,3,88,730.0,21900.0,low
14748508,Apartamento en Palermo Soho,83799281,Hernan,Palermo,-34.58526,-58.4227,Entire home/apt,"$1,527.00",5,87,2020-03-26,2.01,1,170,1527.0,45810.0,low
14755182,Beautiful apartment in the heart of Palermo,16838010,Victoria,Palermo,-34.57813,-58.42371,Entire home/apt,"$2,456.00",7,15,2020-03-17,0.36,1,350,2456.0,73680.0,medium
14758785,Vintage bedroom in the Heart of Tango,21574465,Salvador,Almagro,-34.60443,-58.41585,Private room,$730.00,2,3,2018-10-12,0.12,2,0,730.0,21900.0,low
14768906,Big Room in Center! ❤️❤️❤️,18090834,Alexis,Retiro,-34.59777,-58.38036,Private room,$664.00,7,5,2019-05-29,0.11,4,247,664.0,19920.0,low
14770816,Casa con buena energía.,92133789,Gustavo,Villa del Parque,-34.60229,-58.50308,Private room,"$1,394.00",1,0,,0.0,1,0,1394.0,41820.0,low
14771773,Industrial style. Former book publisher building!,36989981,Pili & Seba,San Cristóbal,-34.6203,-58.39368,Entire home/apt,"$1,991.00",3,30,2020-02-13,0.75,1,365,1991.0,59730.0,medium
14772503,Aloj.  2 amb. Próximo a San Telmo,65807105,Guido,Barracas,-34.63295,-58.37219,Entire home/apt,"$2,655.00",3,2,2018-03-31,0.06,1,364,2655.0,79650.0,medium
14773307,BEST  Apartm  with  Office Studio in  La Imprenta,81363566,Andres,Palermo,-34.56773,-58.43609,Entire home/apt,"$9,957.00",7,7,2017-08-24,0.16,1,178,9957.0,298710.0,high
14779301,Duplex moderno con terraza privada y parrilla,54784491,Carolina,Saavedra,-34.55376,-58.49325,Entire home/apt,"$1,527.00",14,0,,0.0,2,355,1527.0,45810.0,low
14779326,Hermoso y Cómodo Monoambiente en Congreso,92245968,Sabrina,San Nicolás,-34.60736,-58.39126,Entire home/apt,$863.00,2,78,2020-01-24,1.81,2,115,863.0,25890.0,low
14785781,Fancy rooms in shared apartment (Plaza San Martin),51891775,Annika,Retiro,-34.59542,-58.38133,Private room,"$1,062.00",14,1,2019-07-18,0.11,8,178,1062.0,31860.0,low
14789294,Exclusive Buenos Aires,9543209,Juan Manuel,Retiro,-34.5921,-58.38331,Entire home/apt,"$3,784.00",3,21,2020-03-09,0.48,1,334,3784.0,113520.0,high
14799677,Bonito departamento en Palermo. Ideal turistas,92448652,Javier,Palermo,-34.58324,-58.42118,Entire home/apt,"$3,186.00",8,2,2016-12-28,0.05,1,364,3186.0,95580.0,high
14800405,Cozy apartment in Buenos Aires,31582135,Maria,Belgrano,-34.55265,-58.45494,Entire home/apt,"$1,394.00",3,52,2020-01-10,1.24,1,364,1394.0,41820.0,low
14804827,Increíble dto a estrenar,40032138,Paula,Belgrano,-34.55426,-58.45457,Entire home/apt,"$1,925.00",3,0,,0.0,7,365,1925.0,57750.0,medium
14805238,Studio with balcony - Recoleta,92501526,Agustin,Recoleta,-34.59272,-58.40373,Entire home/apt,"$3,983.00",2,53,2020-02-22,1.24,12,364,3983.0,119490.0,high
14805689,Modern & Beatiful Studio in Palermo!,35067450,Ignacio,Palermo,-34.59511,-58.41617,Entire home/apt,"$2,987.00",3,2,2016-11-03,0.05,11,83,2987.0,89610.0,high
14806325,Increíble dto en San Telmo,40032138,Paula,Monserrat,-34.61246,-58.37639,Entire home/apt,"$1,859.00",7,0,,0.0,7,364,1859.0,55770.0,medium
14809200,Lovely Apartment in Palermo Soho,17176898,Alejandro & Josefina,Palermo,-34.58334,-58.42662,Entire home/apt,"$3,784.00",5,31,2020-03-14,0.75,1,270,3784.0,113520.0,high
14809260,Comfy Classy Espacious Great Hipodromo Palermo,77349629,Eduardo,Palermo,-34.56441,-58.43422,Entire home/apt,"$13,276.00",7,6,2018-04-17,0.17,1,269,13276.0,398280.0,high
14816021,Big  6 guests safe area close to everything!!!,1482817,Lorena,Retiro,-34.59645,-58.37355,Entire home/apt,"$12,612.00",3,0,,0.0,46,365,12612.0,378360.0,high
14817528,Habitación privada con excelente ubicación,11047570,Manuela,San Cristóbal,-34.62327,-58.39303,Private room,$531.00,2,5,2019-08-13,0.15,1,364,531.0,15930.0,low
14823064,31. Comodo Monoambiente - Microcentro - max 03pers,92677226,Gabriel,San Nicolás,-34.60031,-58.38001,Entire home/apt,"$2,788.00",3,76,2020-03-01,1.75,3,304,2788.0,83640.0,medium
14825394,Lo Mejor de Palermo .mts Pza Serrano.,13380770,Zulma,Palermo,-34.59083,-58.42656,Entire home/apt,"$1,991.00",1,74,2020-01-12,1.71,3,180,1991.0,59730.0,medium
14826914,Guise's Castle,86726631,Adriano,Palermo,-34.59208,-58.41384,Private room,"$1,593.00",1,7,2018-03-29,0.17,1,89,1593.0,47790.0,low
14832990,Amazing  Soul Soho Palermo Apartment,20583018,Emanuel,Palermo,-34.58168,-58.42242,Entire home/apt,"$4,713.00",1,170,2020-03-12,3.83,10,90,4713.0,141390.0,high
14837021,Nice and big place,27524566,Catalina,Villa Crespo,-34.5962,-58.43148,Private room,$996.00,1,46,2019-12-27,1.19,1,0,996.0,29880.0,low
14838207,"Great location, amazing views, sunny, NEW bathroom",92831504,Laura,Palermo,-34.58048,-58.42573,Entire home/apt,$597.00,3,68,2020-03-21,1.55,1,92,597.0,17910.0,low
14839237,Bright with two bedrooms & a terrace,24335473,Éric,Almagro,-34.60349,-58.41563,Entire home/apt,"$2,854.00",7,7,2020-04-15,0.2,4,329,2854.0,85620.0,high
14840203,Impecable. Con terraza. Vista abierta. Sauna. Gym.,92855508,Mariano,Palermo,-34.583,-58.39974,Entire home/apt,"$2,522.00",31,3,2017-07-30,0.08,1,364,2522.0,75660.0,medium
14841384,Luxury Oro Tower Palermo 2 bedroom with balcony,46973228,Pablo,Palermo,-34.58138,-58.42788,Entire home/apt,"$1,925.00",2,159,2020-04-03,3.67,4,211,1925.0,57750.0,medium
14841652,Elegant Recoleta apartment,84720727,Agustina,Recoleta,-34.58744,-58.40225,Entire home/apt,"$1,792.00",3,42,2019-09-25,0.97,2,120,1792.0,53760.0,medium
14851767,Pequeña habitación con baño privado,478785,Jonathan,San Nicolás,-34.60378,-58.3909,Private room,$664.00,2,12,2019-11-30,0.33,2,365,664.0,19920.0,low
14854522,Luminosa habitación en Palermo,93000252,Clara,Palermo,-34.58327,-58.4007,Private room,"$1,195.00",1,78,2020-03-14,1.86,1,89,1195.0,35850.0,low
14858038,Modern and cosy apartment in Monserrat,31218677,Mateo Federico,Monserrat,-34.61607,-58.38757,Entire home/apt,"$2,522.00",3,34,2020-03-18,0.84,1,127,2522.0,75660.0,medium
14860043,ESTUDIO NUEVO! TRANQUILO! PALERMO! 2.4,32101897,Rodolfo Y Narella,Palermo,-34.59535,-58.42214,Entire home/apt,"$3,983.00",1,24,2019-11-21,0.56,14,174,3983.0,119490.0,high
14866151,Magnifico departamento en Palermo,93127301,Norma,Palermo,-34.58462,-58.42392,Entire home/apt,"$5,111.00",3,0,,0.0,1,89,5111.0,153330.0,high
14867737,San Telmo Tango,91686540,Agustin,San Telmo,-34.62038,-58.37409,Entire home/apt,"$2,522.00",2,1,2016-12-27,0.02,1,89,2522.0,75660.0,medium
14869499,"Las Cañitas, Palermo. Lo mejor de Buenos Aires.",93162543,Vero,Palermo,-34.56879,-58.4331,Entire home/apt,"$4,647.00",2,0,,0.0,1,343,4647.0,139410.0,high
14869622,LINDO DEPARTAMENTO BUENOS AIRES,50949769,Paula,Saavedra,-34.54526,-58.47908,Entire home/apt,"$2,655.00",3,16,2018-10-19,0.4,1,89,2655.0,79650.0,medium
14870288,Luminous studio. Excellent location.,76818749,Flavia,Retiro,-34.59712,-58.37566,Entire home/apt,"$1,460.00",14,26,2020-01-01,0.7,1,238,1460.0,43800.0,low
14871044,Amplia habitacion en la mejor zona de Belgrano,93185234,Gabriela,Palermo,-34.56963,-58.44412,Private room,$929.00,30,7,2019-09-30,0.21,3,365,929.0,27870.0,low
14884166,#Cueva (Bs As),89158649,Agustin,Recoleta,-34.59719,-58.41451,Shared room,$664.00,1,3,2018-03-05,0.1,1,87,664.0,19920.0,low
14885383,Edificio de Estilo Antiguo. Habitacion en suite,93357197,Franco,Palermo,-34.58127,-58.41032,Private room,$398.00,2,42,2020-03-17,0.97,2,177,398.0,11940.0,low
14898722,Habitación en Palermo,93514930,Patricia,Palermo,-34.5803,-58.40578,Private room,"$1,128.00",1,215,2020-03-25,4.87,1,365,1128.0,33840.0,low
14898831,Departamento remodelado a nuevo,18981562,Analia,Recoleta,-34.59331,-58.40857,Entire home/apt,"$4,315.00",3,133,2020-02-28,3.05,1,359,4315.0,129450.0,high
14899069,Apartamento con vista al cielo,1624246,Sandra,Belgrano,-34.56045,-58.4427,Private room,"$2,323.00",5,0,,0.0,2,362,2323.0,69690.0,medium
14900354,whole fitted flat,92313999,Cris,Villa del Parque,-34.60413,-58.49182,Entire home/apt,"$3,319.00",2,8,2019-04-13,0.22,1,234,3319.0,99570.0,high
14906836,"Studio para dos personas, excelente zona",44190712,Alejandra,Retiro,-34.59263,-58.38026,Entire home/apt,"$3,651.00",3,2,2018-12-25,0.06,9,362,3651.0,109530.0,high
14908451,LikeHome Palermo 10C,29856143,Barbara,Palermo,-34.57742,-58.42781,Entire home/apt,"$5,244.00",1,39,2017-12-14,0.9,3,364,5244.0,157320.0,high
14909434,Charming original  French style apartment.,40519779,Gustavo,Barracas,-34.63088,-58.37562,Entire home/apt,"$4,049.00",4,0,,0.0,1,87,4049.0,121470.0,high
14911427,Amazing Place with swimming pool and gym,5632049,John,Palermo,-34.58182,-58.43247,Entire home/apt,"$5,642.00",7,5,2019-01-05,0.12,12,365,5642.0,169260.0,high
14913408,Habitacion privada en hermoso barrio de Bs As,85094897,Bárbara,Colegiales,-34.56807,-58.45115,Private room,$465.00,2,9,2017-12-17,0.21,1,17,465.0,13950.0,low
14915338,Palermo Chico Cozy & Renovated 1bdr apartament,1714257,Martin,Palermo,-34.58128,-58.40519,Entire home/apt,"$3,319.00",4,54,2019-07-18,1.26,18,360,3319.0,99570.0,high
14916555,Maravilloso lugar en Palermo,61157852,Maria Cristina,Palermo,-34.58937,-58.41145,Entire home/apt,"$5,642.00",3,81,2020-01-07,1.91,1,179,5642.0,169260.0,high
14916573,Excelente ubicación más comodidad,93725828,Julian,Colegiales,-34.5736,-58.44328,Entire home/apt,"$1,991.00",2,4,2017-02-13,0.09,1,0,1991.0,59730.0,medium
14917405,Habitación privada para 1 persona,93735926,Matias,Recoleta,-34.59039,-58.40505,Private room,"$3,983.00",1,0,,0.0,1,365,3983.0,119490.0,high
14924079,Recoleta Bright & Fully equipped 4 persons,93813291,Andres,Recoleta,-34.59321,-58.39974,Entire home/apt,"$2,323.00",5,37,2020-03-18,0.84,1,85,2323.0,69690.0,medium
14925218,Room w/shared bathroom - Lina's Tango Guesthouse,17965177,Linas Tango,San Telmo,-34.61759,-58.37722,Private room,"$1,527.00",7,0,,0.0,3,180,1527.0,45810.0,low
14926208,Cozy and bright Apart with Balcony in Palermo,16346625,Marina,Palermo,-34.58235,-58.40199,Entire home/apt,"$4,647.00",29,0,,0.0,12,337,4647.0,139410.0,high
14928078,"Ample, quiet in Puerto Madero!!!",93839688,Daiana,Puerto Madero,-34.6151,-58.36157,Entire home/apt,"$14,935.00",3,14,2020-03-10,0.33,8,165,14935.0,448050.0,high
14928616,"Apartamento en Buenos Aires, la mejor Ubicación.",93860731,Oscar,Belgrano,-34.55524,-58.437,Entire home/apt,"$1,527.00",3,45,2019-12-22,1.31,1,89,1527.0,45810.0,low
14929289,Dream Studios BA - Design Studios at Palermo,93867153,Dream Studios,Palermo,-34.58761,-58.41503,Entire home/apt,"$5,642.00",1,10,2019-01-04,0.23,2,251,5642.0,169260.0,high
14929868,SUPER COOL Studio in Palermo Hollywood,10811596,Diego,Palermo,-34.58709,-58.43794,Entire home/apt,"$2,589.00",1,66,2020-02-28,1.5,2,365,2589.0,77670.0,medium
14931175,Big private room in San Telmo,30597614,Tatiana,Monserrat,-34.61519,-58.37701,Private room,"$1,261.00",3,6,2020-03-18,0.15,5,365,1261.0,37830.0,low
14932324,Private room in San Telmo (2),30597614,Tatiana,Monserrat,-34.61576,-58.37665,Private room,"$1,062.00",2,9,2020-03-31,0.23,5,364,1062.0,31860.0,low
14944569,Flat located in the heart of Recoleta,37185741,Micaela Brugger,Recoleta,-34.58648,-58.3963,Entire home/apt,"$3,983.00",1,1,2019-07-25,0.11,1,364,3983.0,119490.0,high
14950239,Comfortable Single Room - Business Travel- Friendy,49364138,Graciela,Villa Ortúzar,-34.57795,-58.46371,Private room,$730.00,3,14,2019-12-21,0.34,2,364,730.0,21900.0,low
14951163,Sunny flat in the heart of Buenos Aires,68930246,Cosme,San Nicolás,-34.60308,-58.3778,Entire home/apt,"$1,659.00",3,118,2020-03-19,2.72,2,90,1659.0,49770.0,low
14953279,Lovely apartment offering charm and character.,77228622,Steve,Balvanera,-34.61036,-58.40181,Entire home/apt,"$1,925.00",7,8,2020-02-12,0.22,1,0,1925.0,57750.0,medium
14963104,Great view luxury apartment - Palermo Hollywood,24715479,Gwenole,Palermo,-34.58192,-58.43349,Entire home/apt,"$7,899.00",1,1,2018-10-21,0.05,22,365,7899.0,236970.0,high
14963591,Dream Studios BA-Apartamentos Palermo/Familiares,93867153,Dream Studios,Palermo,-34.58683,-58.41479,Entire home/apt,"$9,625.00",1,12,2019-01-22,0.29,2,251,9625.0,288750.0,high
14964832,Apartamento en Las Cañitas con balcon para 4 pers.,55553719,For Rent Argentina,Palermo,-34.56971,-58.43405,Entire home/apt,"$5,310.00",5,0,,0.0,90,364,5310.0,159300.0,high
14965418,"Monoambiente, muy luminoso, en Belgrano",10048419,Mariela,Belgrano,-34.56559,-58.45327,Entire home/apt,"$1,991.00",10,0,,0.0,2,364,1991.0,59730.0,medium
14966998,"CASA REINA, habitacion en Palermo 5",62424978,Flor Y Max,Villa Crespo,-34.59191,-58.43373,Private room,$266.00,1,53,2019-07-07,1.21,11,85,266.0,7980.0,low
14967914,GREAT AP IN PALERMO CHICO!,8493754,Alejandro & Macarena,Palermo,-34.58159,-58.40804,Entire home/apt,"$2,522.00",3,93,2020-03-31,2.19,11,364,2522.0,75660.0,medium
14976114,DEPARTMENT en PUERTO MADERO - District Art Faena,89004989,Alejandro,Puerto Madero,-34.6092,-58.36256,Entire home/apt,"$3,120.00",7,3,2018-09-16,0.07,1,359,3120.0,93600.0,high
14978724,Great location cozy modern flat for 2,56219078,Giannina,Almagro,-34.6058,-58.42931,Entire home/apt,"$1,659.00",3,6,2018-10-16,0.23,1,178,1659.0,49770.0,low
14980239,"Obelisco: Excelente habitación, baño privado",94391544,Leila,San Nicolás,-34.6001,-58.3769,Private room,$465.00,1,341,2020-03-16,7.99,4,90,465.0,13950.0,low
14987792,"Las Canitas, Buenos Aires. Apartment 1 Room.",22618701,Mauro,Palermo,-34.56707,-58.43294,Entire home/apt,"$3,186.00",2,3,2019-03-17,0.21,1,363,3186.0,95580.0,high
14990583,Dpto 2 ambientes en Palermo bs as,8355752,Carolina,Palermo,-34.58837,-58.41396,Entire home/apt,"$1,659.00",1,34,2019-07-29,0.79,1,357,1659.0,49770.0,low
14992631,Stylish LOFT near Puerto Madero and Usina del Arte,15519051,Eze,La Boca,-34.62838,-58.36151,Entire home/apt,$863.00,5,15,2019-04-09,0.37,1,363,863.0,25890.0,low
14993450,Excelente departamento en Puerto Madero,48134682,G. Joaquin,Puerto Madero,-34.61275,-58.36228,Entire home/apt,"$5,974.00",4,25,2020-02-28,0.57,1,149,5974.0,179220.0,high
14999062,Arenales,68806,Ana María,Retiro,-34.59432,-58.3856,Entire home/apt,"$1,527.00",3,14,2019-02-24,0.38,1,364,1527.0,45810.0,low
14999291,Modern and bright appartment in Recoleta,12130821,Virginia,Recoleta,-34.59025,-58.40232,Entire home/apt,$797.00,2,50,2019-03-27,1.19,1,0,797.0,23910.0,low
15001462,Departamento en zona exclusiva de Recoleta,66038849,Luz,Recoleta,-34.58963,-58.38989,Entire home/apt,"$8,762.00",2,42,2019-04-27,1.0,1,90,8762.0,262860.0,high
15006481,Exclusive Cosy Studio in The Heart of Buenos Aires,94677171,Alberto,Monserrat,-34.60877,-58.37581,Entire home/apt,"$1,726.00",2,96,2020-03-08,2.24,1,225,1726.0,51780.0,medium
15014629,"LUMINOSO APTO CON BALCON, MEJOR UBICACION!!",1463169,Maria Rosa,Monserrat,-34.61284,-58.37788,Entire home/apt,"$1,195.00",2,78,2020-03-18,1.84,1,338,1195.0,35850.0,low
15015581,Excelente departamento en Recoleta,75222354,Vale,Recoleta,-34.58939,-58.39519,Hotel room,"$3,186.00",4,21,2019-04-15,0.5,8,363,3186.0,95580.0,high
15016486,Super modern dreamy renovated,7609330,Eleonora,Núñez,-34.55324,-58.46013,Entire home/apt,"$5,974.00",7,0,,0.0,1,358,5974.0,179220.0,high
15022459,Departamento en Palermo,81956819,Daniel,Palermo,-34.57657,-58.4287,Entire home/apt,"$2,522.00",4,2,2018-03-12,0.05,1,61,2522.0,75660.0,medium
15023484,HERMOSO Y COMODO DEPTO EN CAPITAL,6655080,Lilia Ines,Almagro,-34.60462,-58.41945,Entire home/apt,"$4,647.00",3,2,2016-11-18,0.05,1,269,4647.0,139410.0,high
15023964,Encantador departamentoen San Telmo,94829448,Mariana,San Telmo,-34.61932,-58.3791,Entire home/apt,"$2,921.00",3,1,2016-12-29,0.02,1,89,2921.0,87630.0,high
15024542,Hermoso depto con maravillosa vista al Botánico.,46736822,María Victoria,Palermo,-34.58319,-58.41846,Entire home/apt,"$4,647.00",2,41,2019-01-15,1.09,2,115,4647.0,139410.0,high
15024970,"EN BELGRANO, NUEVO Y CON FACIL ACCESO",85313310,Pablo,Belgrano,-34.55672,-58.46327,Entire home/apt,$797.00,6,9,2017-10-03,0.21,1,85,797.0,23910.0,low
15025799,The best location of Buenos Aires,94861157,Rosana,San Nicolás,-34.6029,-58.37637,Entire home/apt,"$1,925.00",3,47,2020-01-04,1.08,3,362,1925.0,57750.0,medium
15026890,Spacious and bright new studio in Palermo Soho,1289035,Pablo,Palermo,-34.58341,-58.42804,Entire home/apt,"$3,253.00",2,166,2020-03-29,3.81,2,90,3253.0,97590.0,high
15027338,DEPARTAMENTO Totalmente equipado. VISTA PANORÁMICA,31880003,Nat,Balvanera,-34.60535,-58.4052,Entire home/apt,"$2,655.00",3,1,2017-11-22,0.03,4,0,2655.0,79650.0,medium
